# VSM Evidence Workbench - Normalized Data Export
# Generated: 2026-04-30 20:57:01 UTC
# Source file: C:\Users\Administrator\OneDrive - Gannon University\Spring 2026\Senior Design\RigolDS0.csv
# Samples: 1000000
# CSV mode: preview_downsampled
# Note: Preview CSV downsampled to 50,000 rows for package size; metrics computed on full-resolution data.
# Sample rate: 10000000.0 Hz
#
ts,v_ab,v_an,v_bc,v_bn,v_ca,v_cn
0.089034,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.089036,-1.2104366,-1.526994,-1.7553514,-0.3165574,2.965788,1.438794
0.089038,-1.2092069,-1.446625,-1.5962791,-0.2374181,2.805486,1.358861
0.08904000000000001,-1.2092069,-1.446625,-1.6762120999999999,-0.2374181,2.8854189999999997,1.438794
0.08904200000000001,-1.1300676,-1.446625,-1.6754184,-0.3165574,2.805486,1.358861
0.08904400000000001,-1.2092069,-1.446625,-1.6762120999999999,-0.2374181,2.8854189999999997,1.438794
0.089046,-1.0496996,-1.366257,-1.6754184,-0.3165574,2.725118,1.358861
0.089048,-1.2092069,-1.446625,-1.5962791,-0.2374181,2.805486,1.358861
0.08905,-1.2883463000000002,-1.446625,-1.5970727,-0.1582787,2.8854189999999997,1.438794
0.089052,-1.2895759,-1.526994,-1.6762120999999999,-0.2374181,2.965788,1.438794
0.089054,-1.2104366,-1.526994,-1.6754184,-0.3165574,2.8858550000000003,1.358861
0.089056,-1.2092069,-1.446625,-1.6762120999999999,-0.2374181,2.8854189999999997,1.438794
0.089058,-1.2104366,-1.526994,-1.6754184,-0.3165574,2.8858550000000003,1.358861
0.08906,-1.2895759,-1.526994,-1.6762120999999999,-0.2374181,2.965788,1.438794
0.089062,-1.2104366,-1.526994,-1.7553514,-0.3165574,2.965788,1.438794
0.089064,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.089066,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.08906800000000001,-1.2092069,-1.446625,-1.5962791,-0.2374181,2.805486,1.358861
0.08907000000000001,-1.2104366,-1.526994,-1.7553514,-0.3165574,2.965788,1.438794
0.08907200000000001,-1.2092069,-1.446625,-1.6762120999999999,-0.2374181,2.8854189999999997,1.438794
0.089074,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.089076,-1.2104366,-1.526994,-1.6754184,-0.3165574,2.8858550000000003,1.358861
0.089078,-1.2092069,-1.446625,-1.7561451,-0.2374181,2.965352,1.518727
0.08907999999999999,-1.2895759,-1.526994,-1.6762120999999999,-0.2374181,2.965788,1.438794
0.089082,-1.2104366,-1.526994,-1.7553514,-0.3165574,2.965788,1.438794
0.089084,-1.2092069,-1.446625,-1.6762120999999999,-0.2374181,2.8854189999999997,1.438794
0.089086,-1.2895759,-1.526994,-1.6762120999999999,-0.2374181,2.965788,1.438794
0.089088,-1.1300676,-1.446625,-1.6754184,-0.3165574,2.805486,1.358861
0.08909,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.089092,-1.2104366,-1.526994,-1.7553514,-0.3165574,2.965788,1.438794
0.089094,-1.1300676,-1.446625,-1.6754184,-0.3165574,2.805486,1.358861
0.08909600000000001,-1.1288389,-1.366257,-1.6762120999999999,-0.2374181,2.8050509999999997,1.438794
0.08909800000000001,-1.0496996,-1.366257,-1.6754184,-0.3165574,2.725118,1.358861
0.08910000000000001,-1.1300676,-1.446625,-1.6754184,-0.3165574,2.805486,1.358861
0.089102,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.089104,-1.2895759,-1.526994,-1.6762120999999999,-0.2374181,2.965788,1.438794
0.089106,-1.0509282,-1.446625,-1.8344908,-0.3956968,2.8854189999999997,1.438794
0.08910799999999999,-1.1312972,-1.526994,-1.8344908,-0.3956968,2.965788,1.438794
0.08911,-1.2104366,-1.526994,-1.7553514,-0.3165574,2.965788,1.438794
0.089112,-1.2104366,-1.526994,-1.7553514,-0.3165574,2.965788,1.438794
0.089114,-1.0509282,-1.446625,-1.8344908,-0.3956968,2.8854189999999997,1.438794
0.089116,-1.1288389,-1.366257,-1.7561451,-0.2374181,2.884984,1.518727
0.089118,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.08912,-1.1288389,-1.366257,-1.5962791,-0.2374181,2.725118,1.358861
0.089122,-1.1300676,-1.446625,-1.6754184,-0.3165574,2.805486,1.358861
0.08912400000000001,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.08912600000000001,-1.2104366,-1.526994,-1.7553514,-0.3165574,2.965788,1.438794
0.08912800000000001,-1.1300676,-1.446625,-1.6754184,-0.3165574,2.805486,1.358861
0.08913,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.089132,-1.1300676,-1.446625,-1.6754184,-0.3165574,2.805486,1.358861
0.089134,-1.2104366,-1.526994,-1.7553514,-0.3165574,2.965788,1.438794
0.08913599999999999,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.089138,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.08914,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.089142,-1.1312972,-1.526994,-1.7545578000000002,-0.3956968,2.8858550000000003,1.358861
0.089144,-1.1300676,-1.446625,-1.6754184,-0.3165574,2.805486,1.358861
0.089146,-1.0496996,-1.366257,-1.7553514,-0.3165574,2.8050509999999997,1.438794
0.089148,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.08915000000000001,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.08915200000000001,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.08915400000000001,-1.2116651999999999,-1.607362,-1.9144238,-0.3956968,3.126089,1.518727
0.08915600000000001,-1.2104366,-1.526994,-1.8352844,-0.3165574,3.045721,1.518727
0.089158,-1.1312972,-1.526994,-1.9144238,-0.3956968,3.045721,1.518727
0.08916,-1.2104366,-1.526994,-1.7553514,-0.3165574,2.965788,1.438794
0.089162,-1.1312972,-1.526994,-1.8344908,-0.3956968,2.965788,1.438794
0.089164,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.089166,-0.9681029000000001,-1.205521,-1.7561451,-0.2374181,2.7242480000000002,1.518727
0.089168,-1.0496996,-1.366257,-1.7553514,-0.3165574,2.8050509999999997,1.438794
0.08917,-0.9717888000000001,-1.446625,-1.7537642,-0.4748362,2.725553,1.278928
0.089172,-1.1300676,-1.446625,-1.6754184,-0.3165574,2.805486,1.358861
0.089174,-1.0509282,-1.446625,-1.8344908,-0.3956968,2.8854189999999997,1.438794
0.089176,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.08917800000000001,-1.0496996,-1.366257,-1.7553514,-0.3165574,2.8050509999999997,1.438794
0.08918000000000001,-1.0496996,-1.366257,-1.8352844,-0.3165574,2.884984,1.518727
0.08918200000000001,-1.0484709,-1.285889,-1.7561451,-0.2374181,2.804616,1.518727
0.089184,-1.0496996,-1.366257,-1.7553514,-0.3165574,2.8050509999999997,1.438794
0.089186,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.089188,-1.2116651999999999,-1.607362,-1.8344908,-0.3956968,3.046156,1.438794
0.08919,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.089192,-1.0509282,-1.446625,-1.7545578000000002,-0.3956968,2.805486,1.358861
0.089194,-1.0509282,-1.446625,-1.8344908,-0.3956968,2.8854189999999997,1.438794
0.089196,-0.9705602,-1.366257,-1.8344908,-0.3956968,2.8050509999999997,1.438794
0.089198,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.0892,-0.9705602,-1.366257,-1.8344908,-0.3956968,2.8050509999999997,1.438794
0.089202,-1.0509282,-1.446625,-1.9144238,-0.3956968,2.965352,1.518727
0.089204,-1.1312972,-1.526994,-1.8344908,-0.3956968,2.965788,1.438794
0.08920600000000001,-1.1312972,-1.526994,-1.8344908,-0.3956968,2.965788,1.438794
0.08920800000000001,-1.0521578,-1.526994,-1.9935631999999999,-0.4748362,3.045721,1.518727
0.08921000000000001,-1.0509282,-1.446625,-1.8344908,-0.3956968,2.8854189999999997,1.438794
0.089212,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.089214,-0.9705602,-1.366257,-1.8344908,-0.3956968,2.8050509999999997,1.438794
0.089216,-0.9693316000000001,-1.285889,-1.8352844,-0.3165574,2.804616,1.518727
0.089218,-1.0509282,-1.446625,-1.8344908,-0.3956968,2.8854189999999997,1.438794
0.08922,-0.8914208000000001,-1.366257,-1.9935631999999999,-0.4748362,2.884984,1.518727
0.089222,-0.9705602,-1.366257,-1.8344908,-0.3956968,2.8050509999999997,1.438794
0.089224,-0.8914208000000001,-1.366257,-1.9136301999999998,-0.4748362,2.8050509999999997,1.438794
0.089226,-1.1300676,-1.446625,-1.8352844,-0.3165574,2.965352,1.518727
0.089228,-1.0509282,-1.446625,-1.8344908,-0.3956968,2.8854189999999997,1.438794
0.08923,-1.0496996,-1.366257,-1.8352844,-0.3165574,2.884984,1.518727
0.089232,-0.9681029000000001,-1.205521,-1.7561451,-0.2374181,2.7242480000000002,1.518727
0.08923400000000001,-1.0496996,-1.366257,-1.8352844,-0.3165574,2.884984,1.518727
0.08923600000000001,-1.2104366,-1.526994,-1.8352844,-0.3165574,3.045721,1.518727
0.08923800000000001,-1.0533865,-1.607362,-1.9128365,-0.5539755,2.9662230000000003,1.358861
0.08924,-1.0509282,-1.446625,-1.8344908,-0.3956968,2.8854189999999997,1.438794
0.089242,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.089244,-0.9705602,-1.366257,-1.8344908,-0.3956968,2.8050509999999997,1.438794
0.089246,-0.9705602,-1.366257,-1.8344908,-0.3956968,2.8050509999999997,1.438794
0.089248,-0.9705602,-1.366257,-1.8344908,-0.3956968,2.8050509999999997,1.438794
0.08925,-1.0509282,-1.446625,-1.7545578000000002,-0.3956968,2.805486,1.358861
0.089252,-1.0509282,-1.446625,-1.8344908,-0.3956968,2.8854189999999997,1.438794
0.089254,-1.0509282,-1.446625,-1.8344908,-0.3956968,2.8854189999999997,1.438794
0.089256,-0.9717888000000001,-1.446625,-1.9136301999999998,-0.4748362,2.8854189999999997,1.438794
0.089258,-1.1312972,-1.526994,-1.9144238,-0.3956968,3.045721,1.518727
0.08926,-1.1300676,-1.446625,-1.7553514,-0.3165574,2.8854189999999997,1.438794
0.08926200000000001,-1.0509282,-1.446625,-1.8344908,-0.3956968,2.8854189999999997,1.438794
0.08926400000000001,-1.0496996,-1.366257,-1.8352844,-0.3165574,2.884984,1.518727
0.08926600000000001,-0.9717888000000001,-1.446625,-1.9136301999999998,-0.4748362,2.8854189999999997,1.438794
0.089268,-0.9717888000000001,-1.446625,-1.8336972,-0.4748362,2.805486,1.358861
0.08927,-0.9668743000000001,-1.125153,-1.5970727,-0.1582787,2.5639469999999998,1.438794
0.089272,-0.9705602,-1.366257,-1.8344908,-0.3956968,2.8050509999999997,1.438794
0.089274,-0.9705602,-1.366257,-1.8344908,-0.3956968,2.8050509999999997,1.438794
0.089276,-0.9705602,-1.366257,-1.8344908,-0.3956968,2.8050509999999997,1.438794
0.089278,-0.9705602,-1.366257,-1.9144238,-0.3956968,2.884984,1.518727
0.08928,-1.0509282,-1.446625,-1.9144238,-0.3956968,2.965352,1.518727
0.089282,-0.8073669000000001,-1.044785,-1.8360781,-0.2374181,2.643445,1.59866
0.089284,-0.9717888000000001,-1.446625,-1.9935631999999999,-0.4748362,2.965352,1.518727
0.089286,-1.0509282,-1.446625,-1.9144238,-0.3956968,2.965352,1.518727
0.089288,-1.0533865,-1.607362,-1.9927694999999999,-0.5539755,3.046156,1.438794
0.08929000000000001,-0.9717888000000001,-1.446625,-1.9136301999999998,-0.4748362,2.8854189999999997,1.438794
0.08929200000000001,-0.8914208000000001,-1.366257,-1.9136301999999998,-0.4748362,2.8050509999999997,1.438794
0.08929400000000001,-0.8901922,-1.285889,-1.8344908,-0.3956968,2.7246829999999997,1.438794
0.089296,-0.8122815000000001,-1.366257,-1.9128365,-0.5539755,2.725118,1.358861
0.089298,-1.0509282,-1.446625,-1.8344908,-0.3956968,2.8854189999999997,1.438794
0.0893,-0.9717888000000001,-1.446625,-1.9136301999999998,-0.4748362,2.8854189999999997,1.438794
0.08930199999999999,-1.0509282,-1.446625,-1.9144238,-0.3956968,2.965352,1.518727
0.089304,-0.8914208000000001,-1.366257,-1.9136301999999998,-0.4748362,2.8050509999999997,1.438794
0.089306,-0.9705602,-1.366257,-1.9144238,-0.3956968,2.884984,1.518727
0.089308,-1.0509282,-1.446625,-1.8344908,-0.3956968,2.8854189999999997,1.438794
0.08931,-0.8914208000000001,-1.366257,-1.9136301999999998,-0.4748362,2.8050509999999997,1.438794
0.089312,-0.9705602,-1.366257,-1.9144238,-0.3956968,2.884984,1.518727
0.089314,-0.8901922,-1.285889,-1.8344908,-0.3956968,2.7246829999999997,1.438794
0.089316,-1.0521578,-1.526994,-1.9136301999999998,-0.4748362,2.965788,1.438794
0.08931800000000001,-0.9705602,-1.366257,-1.7545578000000002,-0.3956968,2.725118,1.358861
0.08932000000000001,-0.7294562,-1.125153,-1.8344908,-0.3956968,2.5639469999999998,1.438794
0.08932200000000001,-0.8110528000000001,-1.285889,-1.9136301999999998,-0.4748362,2.7246829999999997,1.438794
0.089324,-0.8914208000000001,-1.366257,-1.8336972,-0.4748362,2.725118,1.358861
0.089326,-0.9705602,-1.366257,-1.9144238,-0.3956968,2.884984,1.518727
0.089328,-0.8914208000000001,-1.366257,-1.9136301999999998,-0.4748362,2.8050509999999997,1.438794
0.08932999999999999,-1.0521578,-1.526994,-1.9136301999999998,-0.4748362,2.965788,1.438794
0.089332,-0.8901922,-1.285889,-1.9144238,-0.3956968,2.804616,1.518727
0.089334,-1.0509282,-1.446625,-1.9144238,-0.3956968,2.965352,1.518727
0.089336,-0.9717888000000001,-1.446625,-1.9935631999999999,-0.4748362,2.965352,1.518727
0.089338,-0.8938790999999999,-1.526994,-2.0719089,-0.6331149,2.965788,1.438794
0.08934,-0.8122815000000001,-1.366257,-1.9927694999999999,-0.5539755,2.8050509999999997,1.438794
0.089342,-0.9705602,-1.366257,-1.8344908,-0.3956968,2.8050509999999997,1.438794
0.089344,-0.8901922,-1.285889,-1.7545578000000002,-0.3956968,2.64475,1.358861
0.08934600000000001,-0.8914208000000001,-1.366257,-1.9136301999999998,-0.4748362,2.8050509999999997,1.438794
0.08934800000000001,-0.8914208000000001,-1.366257,-1.9136301999999998,-0.4748362,2.8050509999999997,1.438794
0.08935000000000001,-0.8926495000000001,-1.446625,-1.9128365,-0.5539755,2.805486,1.358861
0.089352,-0.8914208000000001,-1.366257,-1.9935631999999999,-0.4748362,2.884984,1.518727
0.089354,-0.9717888000000001,-1.446625,-1.9935631999999999,-0.4748362,2.965352,1.518727
0.089356,-0.9705602,-1.366257,-1.8344908,-0.3956968,2.8050509999999997,1.438794
0.08935799999999999,-0.8110528000000001,-1.285889,-1.9935631999999999,-0.4748362,2.804616,1.518727
0.08936,-0.8914208000000001,-1.366257,-1.9935631999999999,-0.4748362,2.884984,1.518727
0.089362,-0.9705602,-1.366257,-1.9144238,-0.3956968,2.884984,1.518727
0.089364,-0.8110528000000001,-1.285889,-1.9935631999999999,-0.4748362,2.804616,1.518727
0.089366,-0.8122815000000001,-1.366257,-1.9927694999999999,-0.5539755,2.8050509999999997,1.438794
0.089368,-0.9705602,-1.366257,-1.9144238,-0.3956968,2.884984,1.518727
0.08937,-0.8914208000000001,-1.366257,-1.9935631999999999,-0.4748362,2.884984,1.518727
0.08937200000000001,-0.8110528000000001,-1.285889,-1.9136301999999998,-0.4748362,2.7246829999999997,1.438794
0.08937400000000001,-0.8110528000000001,-1.285889,-1.9136301999999998,-0.4748362,2.7246829999999997,1.438794
0.08937600000000001,-0.8901922,-1.285889,-1.9144238,-0.3956968,2.804616,1.518727
0.08937800000000001,-0.8914208000000001,-1.366257,-1.9935631999999999,-0.4748362,2.884984,1.518727
0.08938,-0.9730185,-1.526994,-2.0727025,-0.5539755,3.045721,1.518727
0.089382,-0.8110528000000001,-1.285889,-1.9935631999999999,-0.4748362,2.804616,1.518727
0.089384,-0.8926495000000001,-1.446625,-2.0727025,-0.5539755,2.965352,1.518727
0.089386,-0.9705602,-1.366257,-1.9144238,-0.3956968,2.884984,1.518727
0.089388,-0.9717888000000001,-1.446625,-1.9935631999999999,-0.4748362,2.965352,1.518727
0.08939,-0.8914208000000001,-1.366257,-1.9935631999999999,-0.4748362,2.884984,1.518727
0.089392,-0.8110528000000001,-1.285889,-1.9136301999999998,-0.4748362,2.7246829999999997,1.438794
0.089394,-0.8110528000000001,-1.285889,-1.9136301999999998,-0.4748362,2.7246829999999997,1.438794
0.089396,-0.8926495000000001,-1.446625,-1.9927694999999999,-0.5539755,2.8854189999999997,1.438794
0.089398,-0.8914208000000001,-1.366257,-1.9136301999999998,-0.4748362,2.8050509999999997,1.438794
0.08940000000000001,-0.8926495000000001,-1.446625,-2.0727025,-0.5539755,2.965352,1.518727
0.08940200000000001,-0.8914208000000001,-1.366257,-1.9935631999999999,-0.4748362,2.884984,1.518727
0.08940400000000001,-0.9717888000000001,-1.446625,-1.9935631999999999,-0.4748362,2.965352,1.518727
0.089406,-0.8914208000000001,-1.366257,-2.0734962,-0.4748362,2.964917,1.59866
0.089408,-0.9705602,-1.366257,-1.9144238,-0.3956968,2.884984,1.518727
0.08941,-0.9717888000000001,-1.446625,-1.9935631999999999,-0.4748362,2.965352,1.518727
0.089412,-0.9717888000000001,-1.446625,-1.9935631999999999,-0.4748362,2.965352,1.518727
0.089414,-0.9705602,-1.366257,-1.8344908,-0.3956968,2.8050509999999997,1.438794
0.089416,-0.8110528000000001,-1.285889,-1.9935631999999999,-0.4748362,2.804616,1.518727
0.089418,-0.8110528000000001,-1.285889,-1.9935631999999999,-0.4748362,2.804616,1.518727
0.08942,-0.7319135000000001,-1.285889,-1.9927694999999999,-0.5539755,2.7246829999999997,1.438794
0.089422,-0.7306848000000001,-1.205521,-1.9136301999999998,-0.4748362,2.6443149999999997,1.438794
0.089424,-0.8110528000000001,-1.285889,-1.9136301999999998,-0.4748362,2.7246829999999997,1.438794
0.089426,-0.8110528000000001,-1.285889,-1.9935631999999999,-0.4748362,2.804616,1.518727
0.08942800000000001,-0.8122815000000001,-1.366257,-2.0727025,-0.5539755,2.884984,1.518727
0.08943000000000001,-0.8926495000000001,-1.446625,-2.0727025,-0.5539755,2.965352,1.518727
0.08943200000000001,-0.9717888000000001,-1.446625,-1.9935631999999999,-0.4748362,2.965352,1.518727
0.089434,-0.8926495000000001,-1.446625,-2.0727025,-0.5539755,2.965352,1.518727
0.089436,-0.9717888000000001,-1.446625,-1.9136301999999998,-0.4748362,2.8854189999999997,1.438794
0.089438,-0.6527741,-1.285889,-2.1518419,-0.6331149,2.804616,1.518727
0.08944,-0.7282276000000001,-1.044785,-1.9152174,-0.3165574,2.643445,1.59866
0.089442,-0.8110528000000001,-1.285889,-1.9935631999999999,-0.4748362,2.804616,1.518727
0.089444,-0.8122815000000001,-1.366257,-2.0727025,-0.5539755,2.884984,1.518727
0.089446,-0.8926495000000001,-1.446625,-1.9128365,-0.5539755,2.805486,1.358861
0.089448,-0.7319135000000001,-1.285889,-2.0727025,-0.5539755,2.804616,1.518727
0.08945,-0.8926495000000001,-1.446625,-1.9927694999999999,-0.5539755,2.8854189999999997,1.438794
0.089452,-0.8122815000000001,-1.366257,-2.0727025,-0.5539755,2.884984,1.518727
0.089454,-0.8122815000000001,-1.366257,-2.0727025,-0.5539755,2.884984,1.518727
0.08945600000000001,-0.8914208000000001,-1.366257,-1.9935631999999999,-0.4748362,2.884984,1.518727
0.08945800000000001,-0.8110528000000001,-1.285889,-2.0734962,-0.4748362,2.884549,1.59866
0.08946000000000001,-0.8914208000000001,-1.366257,-1.9935631999999999,-0.4748362,2.884984,1.518727
0.089462,-0.8914208000000001,-1.366257,-1.9935631999999999,-0.4748362,2.884984,1.518727
0.089464,-0.8122815000000001,-1.366257,-2.0727025,-0.5539755,2.884984,1.518727
0.089466,-0.8110528000000001,-1.285889,-2.0734962,-0.4748362,2.884549,1.59866
0.089468,-0.7319135000000001,-1.285889,-1.9927694999999999,-0.5539755,2.7246829999999997,1.438794
0.08947,-0.7319135000000001,-1.285889,-2.0727025,-0.5539755,2.804616,1.518727
0.089472,-0.7319135000000001,-1.285889,-1.9927694999999999,-0.5539755,2.7246829999999997,1.438794
0.089474,-0.7319135000000001,-1.285889,-2.0727025,-0.5539755,2.804616,1.518727
0.089476,-0.8914208000000001,-1.366257,-1.9935631999999999,-0.4748362,2.884984,1.518727
0.089478,-0.7319135000000001,-1.285889,-2.0727025,-0.5539755,2.804616,1.518727
0.08948,-0.8122815000000001,-1.366257,-2.0727025,-0.5539755,2.884984,1.518727
0.089482,-0.8147398,-1.526994,-2.1510482,-0.7122542,2.965788,1.438794
0.08948400000000001,-0.8926495000000001,-1.446625,-2.0727025,-0.5539755,2.965352,1.518727
0.08948600000000001,-0.8122815000000001,-1.366257,-2.0727025,-0.5539755,2.884984,1.518727
0.08948800000000001,-0.5699488000000001,-1.044785,-1.9935631999999999,-0.4748362,2.5635120000000002,1.518727
0.08949,-0.8914208000000001,-1.366257,-1.9935631999999999,-0.4748362,2.884984,1.518727
0.089492,-0.6527741,-1.285889,-2.0719089,-0.6331149,2.7246829999999997,1.438794
0.089494,-0.8122815000000001,-1.366257,-1.9927694999999999,-0.5539755,2.8050509999999997,1.438794
0.089496,-0.7331421,-1.366257,-2.1518419,-0.6331149,2.884984,1.518727
0.089498,-0.7319135000000001,-1.285889,-1.9927694999999999,-0.5539755,2.7246829999999997,1.438794
0.0895,-0.8122815000000001,-1.366257,-1.9927694999999999,-0.5539755,2.8050509999999997,1.438794
0.089502,-0.7319135000000001,-1.285889,-2.0727025,-0.5539755,2.804616,1.518727
0.089504,-0.7306848000000001,-1.205521,-1.9935631999999999,-0.4748362,2.7242480000000002,1.518727
0.089506,-0.8135101,-1.446625,-2.1518419,-0.6331149,2.965352,1.518727
0.089508,-0.6515455000000001,-1.205521,-2.0727025,-0.5539755,2.7242480000000002,1.518727
0.08951,-0.8122815000000001,-1.366257,-2.0727025,-0.5539755,2.884984,1.518727
0.08951200000000001,-0.8122815000000001,-1.366257,-2.0727025,-0.5539755,2.884984,1.518727
0.08951400000000001,-0.7331421,-1.366257,-2.1518419,-0.6331149,2.884984,1.518727
0.08951600000000001,-0.6515455000000001,-1.205521,-1.9927694999999999,-0.5539755,2.6443149999999997,1.438794
0.089518,-0.7319135000000001,-1.285889,-2.0727025,-0.5539755,2.804616,1.518727
0.08952,-0.5724061,-1.205521,-2.0719089,-0.6331149,2.6443149999999997,1.438794
0.089522,-0.7319135000000001,-1.285889,-2.0727025,-0.5539755,2.804616,1.518727
0.08952399999999999,-0.6527741,-1.285889,-2.1518419,-0.6331149,2.804616,1.518727
0.089526,-0.7319135000000001,-1.285889,-2.1526354999999997,-0.5539755,2.884549,1.59866
0.089528,-0.8122815000000001,-1.366257,-1.9927694999999999,-0.5539755,2.8050509999999997,1.438794
0.08953,-0.7306848000000001,-1.205521,-2.0734962,-0.4748362,2.804181,1.59866
0.089532,-0.8147398,-1.526994,-2.2309812,-0.7122542,3.045721,1.518727
0.089534,-0.7331421,-1.366257,-2.1518419,-0.6331149,2.884984,1.518727
0.089536,-0.7319135000000001,-1.285889,-2.0727025,-0.5539755,2.804616,1.518727
0.089538,-0.8901922,-1.285889,-1.9943568,-0.3956968,2.884549,1.59866
0.08954000000000001,-0.7356003999999999,-1.526994,-2.2301876,-0.7913936,2.965788,1.438794
0.08954200000000001,-0.7331421,-1.366257,-2.0719089,-0.6331149,2.8050509999999997,1.438794
0.08954400000000001,-0.6527741,-1.285889,-2.0719089,-0.6331149,2.7246829999999997,1.438794
0.089546,-0.6540028000000001,-1.366257,-2.1510482,-0.7122542,2.8050509999999997,1.438794
0.089548,-0.7331421,-1.366257,-2.0719089,-0.6331149,2.8050509999999997,1.438794
0.08955,-0.7331421,-1.366257,-2.0719089,-0.6331149,2.8050509999999997,1.438794
0.08955199999999999,-0.7331421,-1.366257,-2.1518419,-0.6331149,2.884984,1.518727
0.089554,-0.6527741,-1.285889,-2.1518419,-0.6331149,2.804616,1.518727
0.089556,-0.7331421,-1.366257,-2.1518419,-0.6331149,2.884984,1.518727
0.089558,-0.6527741,-1.285889,-2.1518419,-0.6331149,2.804616,1.518727
0.08956,-0.6527741,-1.285889,-2.1518419,-0.6331149,2.804616,1.518727
0.089562,-0.6527741,-1.285889,-2.1518419,-0.6331149,2.804616,1.518727
0.089564,-0.8135101,-1.446625,-2.0719089,-0.6331149,2.8854189999999997,1.438794
0.089566,-0.6515455000000001,-1.205521,-2.0727025,-0.5539755,2.7242480000000002,1.518727
0.08956800000000001,-0.7319135000000001,-1.285889,-1.9927694999999999,-0.5539755,2.7246829999999997,1.438794
0.08957000000000001,-0.6527741,-1.285889,-2.0719089,-0.6331149,2.7246829999999997,1.438794
0.08957200000000001,-0.5724061,-1.205521,-2.0719089,-0.6331149,2.6443149999999997,1.438794
0.089574,-0.5724061,-1.205521,-2.1518419,-0.6331149,2.7242480000000002,1.518727
0.089576,-0.6527741,-1.285889,-2.1518419,-0.6331149,2.804616,1.518727
0.089578,-0.7319135000000001,-1.285889,-2.1526354999999997,-0.5539755,2.884549,1.59866
0.08957999999999999,-0.6515455000000001,-1.205521,-2.1526354999999997,-0.5539755,2.804181,1.59866
0.089582,-0.7343708000000001,-1.446625,-2.2309812,-0.7122542,2.965352,1.518727
0.089584,-0.7319135000000001,-1.285889,-2.1526354999999997,-0.5539755,2.884549,1.59866
0.089586,-0.7319135000000001,-1.285889,-2.0727025,-0.5539755,2.804616,1.518727
0.089588,-0.5724061,-1.205521,-2.1518419,-0.6331149,2.7242480000000002,1.518727
0.08959,-0.8135101,-1.446625,-2.1518419,-0.6331149,2.965352,1.518727
0.089592,-0.7319135000000001,-1.285889,-2.0727025,-0.5539755,2.804616,1.518727
0.08959400000000001,-0.5724061,-1.205521,-2.1518419,-0.6331149,2.7242480000000002,1.518727
0.08959600000000001,-0.8122815000000001,-1.366257,-2.1526354999999997,-0.5539755,2.964917,1.59866
0.08959800000000001,-0.5736348000000001,-1.285889,-2.1510482,-0.7122542,2.7246829999999997,1.438794
0.08960000000000001,-0.5736348000000001,-1.285889,-2.1510482,-0.7122542,2.7246829999999997,1.438794
0.089602,-0.7319135000000001,-1.285889,-2.0727025,-0.5539755,2.804616,1.518727
0.089604,-0.6527741,-1.285889,-2.1518419,-0.6331149,2.804616,1.518727
0.089606,-0.7343708000000001,-1.446625,-2.2309812,-0.7122542,2.965352,1.518727
0.089608,-0.6527741,-1.285889,-2.1518419,-0.6331149,2.804616,1.518727
0.08961,-0.7331421,-1.366257,-2.2317749,-0.6331149,2.964917,1.59866
0.089612,-0.6527741,-1.285889,-2.1518419,-0.6331149,2.804616,1.518727
0.089614,-0.7331421,-1.366257,-2.1518419,-0.6331149,2.884984,1.518727
0.089616,-0.5724061,-1.205521,-2.1518419,-0.6331149,2.7242480000000002,1.518727
0.089618,-0.6527741,-1.285889,-2.0719089,-0.6331149,2.7246829999999997,1.438794
0.08962,-0.4932668000000001,-1.205521,-2.1510482,-0.7122542,2.6443149999999997,1.438794
